signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-07,2025-01-08,09:30:00,2025-01-09,15:00:00,000010,美丽生态,2700,2.92,2.96,7884.0,7992.0,5.0,5.0,10.0,98.0,0.012422360248447204,10098.0,Top4 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=9.85%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤1.37%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-01-14,2025-01-15,09:30:00,2025-01-16,15:00:00,000056,皇庭国际,2900,2.75,2.82,7975.0,8177.999999999999,5.0,5.0,10.0,193.0,0.02418546365914787,10291.0,Top4 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=10.00%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤2.55%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-01-24,2025-01-27,09:30:00,2025-02-05,15:00:00,605338,巴比食品,400,17.234442,17.50253332,6893.776800000001,7001.013328000001,5.0,5.0,10.0,97.23652800000127,0.0140947490865339,10388.236528000001,Top4 pick rank=3; score=99.73%; raw_prob=40.68%; board=1; ret1=10.02%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤1.56%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-06,2025-02-07,09:30:00,2025-02-10,15:00:00,000532,华金资本,400,17.64103726,18.90609188,7056.414904,7562.4367520000005,5.0,5.0,10.0,496.0218480000003,0.0702439744362032,10884.258376000002,Top4 pick rank=1; score=100.00%; raw_prob=99.98%; board=1; ret1=10.01%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤7.17%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-11,2025-02-12,09:30:00,2025-02-13,15:00:00,002878,元隆雅图,400,19.41,20.76,7764.0,8304.0,5.0,5.0,10.0,530.0,0.06821984811430043,11414.258376000002,Top4 pick rank=3; score=100.00%; raw_prob=45.79%; board=1; ret1=9.99%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤6.96%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-17,2025-02-18,09:30:00,2025-02-19,15:00:00,600817,宇通重工,700,12.599613,12.77406918,8819.7291,8941.848426,5.0,5.0,10.0,112.119326,0.012705129497969517,11526.377702000002,Top4 pick rank=2; score=100.00%; raw_prob=45.67%; board=1; ret1=10.03%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤1.38%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-20,2025-02-21,09:30:00,2025-02-24,15:00:00,002987,京北方,600,15.35630639,16.9842581,9213.783834,10190.55486,5.0,5.0,10.0,966.7710260000003,0.10486969251133005,12493.148728000002,Top4 pick rank=2; score=100.00%; raw_prob=57.28%; board=1; ret1=10.01%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤10.60%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-26,2025-02-27,09:30:00,2025-03-03,15:00:00,300730,科创信息,500,16.83,14.1,8415.0,7050.0,5.0,5.0,10.0,-1375.0,-0.16330166270783847,11118.148728000002,Top4 pick rank=3; score=99.99%; raw_prob=43.87%; board=1; ret1=20.03%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-13.55%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-03-04,2025-03-05,09:30:00,2025-03-06,15:00:00,600835,上海机电,300,23.6606329,25.1332864,7098.18987,7539.98592,5.0,5.0,10.0,431.796049999999,0.060789033927372546,11549.944778000001,Top4 pick rank=3; score=100.00%; raw_prob=52.63%; board=1; ret1=9.98%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤6.22%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-10,2025-03-11,09:30:00,2025-03-12,15:00:00,002846,英联股份,800,10.57,11.13,8456.0,8904.0,5.0,5.0,10.0,438.0,0.05176693062285782,11987.944778000001,Top4 pick rank=3; score=100.00%; raw_prob=46.10%; board=1; ret1=10.05%.,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤5.30%未触发延长，T+2收盘卖出 (no intraday-high optimization).
