操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-01-15,09:30:00,000631,顺发恒能,buy,3.310,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9995.00
2025-01-17,15:00:00,000631,顺发恒能,sell,3.110,T+2收盘回撤-3.63%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,9450.00
2025-01-21,09:30:00,603598,引力传媒,buy,19.920,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9445.00
2025-01-23,15:00:00,603598,引力传媒,sell,19.590,T+2收盘回撤-10.59%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,9308.00
2025-02-13,09:30:00,002691,冀凯股份,buy,12.500,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9303.00
2025-02-14,15:00:00,002691,冀凯股份,sell,12.370,T+2收盘回撤-1.04%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9220.00
2025-03-06,09:30:00,300328,宜安科技,buy,13.010,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9215.00
2025-03-07,15:00:00,300328,宜安科技,sell,13.880,T+2收盘回撤6.69%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9732.00
2025-03-19,09:30:00,000678,襄阳轴承,buy,15.550,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9727.00
2025-03-20,15:00:00,000678,襄阳轴承,sell,18.900,T+2收盘回撤21.54%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11397.00
2025-04-07,09:30:00,300240,飞力达,buy,7.500,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",11392.00
2025-04-08,15:00:00,300240,飞力达,sell,7.790,T+2收盘回撤3.87%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11764.00
2025-04-10,09:30:00,000016,深康佳A,buy,4.260,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",11759.00
2025-04-11,15:00:00,000016,深康佳A,sell,5.100,T+2收盘回撤19.72%未触发延长，T+2收盘卖出 (no intraday-high optimization).,13770.00
2025-04-18,09:30:00,002427,尤夫股份,buy,6.070,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",13765.00
2025-04-21,15:00:00,002427,尤夫股份,sell,7.230,T+2收盘回撤19.11%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16080.00
2025-04-25,09:30:00,000601,韶能股份,buy,6.410,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",16075.00
2025-04-28,15:00:00,000601,韶能股份,sell,6.860,T+2收盘回撤7.02%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17060.00
2025-05-13,09:30:00,002290,禾盛新材,buy,32.360,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",17055.00
2025-05-14,15:00:00,002290,禾盛新材,sell,32.560,T+2收盘回撤0.62%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17130.00
2025-05-27,09:30:00,600550,保变电气,buy,9.590,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",17125.00
2025-05-28,15:00:00,600550,保变电气,sell,9.470,T+2收盘回撤-1.25%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16928.00
2025-06-03,09:30:00,002743,富煌钢构,buy,8.400,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",16923.00
2025-06-05,15:00:00,002743,富煌钢构,sell,7.680,T+2收盘回撤-4.05%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,15622.00
2025-06-09,09:30:00,603879,永悦科技,buy,6.490,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",15617.00
2025-06-10,15:00:00,603879,永悦科技,sell,7.380,T+2收盘回撤13.71%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17481.00
2025-06-17,09:30:00,002734,利民股份,buy,23.120,"model=mlp_h40_e280_gt5, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",17476.00
