操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-01-07,09:30:00,605277,新亚电子,buy,14.093,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9995.00
2025-01-08,15:00:00,605277,新亚电子,sell,14.529,T+2收盘回撤3.09%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10251.46
2025-01-10,09:30:00,002313,日海智能,buy,9.470,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10246.46
2025-01-13,15:00:00,002313,日海智能,sell,9.440,T+2收盘回撤-0.32%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10214.46
2025-01-15,09:30:00,002050,三花智控,buy,29.112,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10209.46
2025-01-17,15:00:00,002050,三花智控,sell,28.114,T+2收盘回撤-4.24%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,9904.93
2025-01-21,09:30:00,603272,联翔股份,buy,14.762,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9899.93
2025-01-22,15:00:00,603272,联翔股份,sell,14.365,T+2收盘回撤-2.69%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9656.35
2025-01-27,09:30:00,603729,龙韵股份,buy,16.650,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9651.35
2025-02-05,15:00:00,603729,龙韵股份,sell,16.340,T+2收盘回撤-1.86%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9491.44
2025-02-07,09:30:00,000532,华金资本,buy,17.641,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9486.44
2025-02-10,15:00:00,000532,华金资本,sell,18.906,T+2收盘回撤7.17%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9987.46
2025-02-14,09:30:00,301238,瑞泰新材,buy,19.295,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9982.46
2025-02-17,15:00:00,301238,瑞泰新材,sell,19.038,T+2收盘回撤-1.33%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9874.55
2025-02-20,09:30:00,688401,路维光电,buy,32.410,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9869.55
2025-02-21,15:00:00,688401,路维光电,sell,32.797,T+2收盘回撤1.19%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9941.82
2025-02-25,09:30:00,002522,浙江众成,buy,5.966,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9936.82
2025-02-26,15:00:00,002522,浙江众成,sell,6.663,T+2收盘回撤11.69%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10907.87
2025-02-28,09:30:00,600592,龙溪股份,buy,16.445,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10902.87
2025-03-04,15:00:00,600592,龙溪股份,sell,15.807,T+2收盘回撤-12.61%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,10578.93
2025-03-06,09:30:00,001298,好上好,buy,21.527,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10573.93
2025-03-07,15:00:00,001298,好上好,sell,20.990,T+2收盘回撤-2.49%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10354.22
2025-03-12,09:30:00,301176,逸豪新材,buy,21.400,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10349.22
2025-03-13,15:00:00,301176,逸豪新材,sell,20.840,T+2收盘回撤-2.62%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10120.22
2025-03-17,09:30:00,000815,美利云,buy,14.960,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10115.22
2025-03-18,15:00:00,000815,美利云,sell,16.740,T+2收盘回撤11.90%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11178.22
2025-03-20,09:30:00,600403,大有能源,buy,4.380,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",11173.22
2025-03-24,15:00:00,600403,大有能源,sell,3.610,T+2收盘回撤-9.82%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,9474.22
2025-03-26,09:30:00,002165,红宝丽,buy,6.172,"model=mlp_h64_e360_gt2, alpha=10; score>=threshold; gap_filter=[-2.00%, 4.00%], max_board=2; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9469.22
