操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-01-06,09:30:00,002184,海得控制,buy,14.220,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",9995.00
2025-01-08,15:00:00,002184,海得控制,sell,18.820,T+2收盘上涨20.32%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,10450.00
2025-01-16,09:30:00,002031,巨轮智能,buy,6.680,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10445.00
2025-01-20,15:00:00,002031,巨轮智能,sell,7.040,T+2收盘上涨8.38%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,10548.00
2025-01-23,09:30:00,002861,瀛通通讯,buy,17.308,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10543.00
2025-01-24,15:00:00,002861,瀛通通讯,sell,16.831,T+2收盘上涨-2.76%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10490.31
2025-02-20,09:30:00,002046,国机精工,buy,15.015,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10485.31
2025-02-21,15:00:00,002046,国机精工,sell,15.193,T+2收盘上涨1.18%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10498.08
2025-02-26,09:30:00,000892,欢瑞世纪,buy,4.700,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10493.08
2025-02-27,15:00:00,000892,欢瑞世纪,sell,4.830,T+2收盘上涨2.77%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10540.08
2025-03-10,09:30:00,600281,华阳新材,buy,4.130,"model=i0001c02, alpha=10; score>=threshold; gap_filter=[-0.50%, 2.00%], max_board=None; risk_profile=off (broken<=None, red>=None, limit_down<=None, pullback<=None); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10535.08
2025-03-11,15:00:00,600281,华阳新材,sell,4.320,T+2收盘上涨4.60%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10625.08
