操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-01-03,09:30:00,002245,蔚蓝锂芯,buy,11.745,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",9995.00
2025-01-06,15:00:00,002245,蔚蓝锂芯,sell,12.303,T+2收盘回撤4.75%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10324.44
2025-01-08,09:30:00,301157,华塑科技,buy,64.704,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",10319.44
2025-01-09,15:00:00,301157,华塑科技,sell,65.799,T+2收盘回撤1.69%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10423.94
2025-01-15,09:30:00,301399,英特科技,buy,20.031,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",10418.94
2025-01-17,15:00:00,301399,英特科技,sell,18.471,T+2收盘回撤-8.54%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,9789.84
2025-01-21,09:30:00,300515,三德科技,buy,18.473,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",9784.84
2025-01-23,15:00:00,300515,三德科技,sell,14.723,T+2收盘回撤-14.53%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,8279.87
2025-02-06,09:30:00,688023,安恒信息,buy,54.700,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",8274.87
2025-02-07,15:00:00,688023,安恒信息,sell,67.200,T+2收盘回撤22.85%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9519.87
