signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-07,2025-01-08,09:30:00,2025-01-09,15:00:00,000010,美丽生态,3400,2.92,2.96,9928.0,10064.0,5.0,5.0,10.0,126.0,0.012684989429175475,10126.0,Top4 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=9.85%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-01-15,2025-01-16,09:30:00,2025-01-17,15:00:00,002031,巨轮智能,1500,6.68,7.24,10020.0,10860.0,5.0,5.0,10.0,830.0,0.0827930174563591,10956.0,Top4 pick rank=3; score=100.00%; raw_prob=100.00%; board=2; ret1=10.05%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-01-20,2025-01-21,09:30:00,2025-01-22,15:00:00,000541,佛山照明,1700,6.19527158,5.91054436,10531.961686,10047.925412,5.0,5.0,10.0,-494.03627400000005,-0.04688602736938907,10461.963726,Top4 pick rank=3; score=100.00%; raw_prob=99.94%; board=1; ret1=10.09%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-01-24,2025-01-27,09:30:00,2025-02-05,15:00:00,000761,本钢板材,3100,3.36,3.03,10416.0,9393.0,5.0,5.0,10.0,-1033.0,-0.09912676326648115,9428.963726,Top4 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=10.10%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-06,2025-02-07,09:30:00,2025-02-10,15:00:00,000532,华金资本,500,17.64103726,18.90609188,8820.51863,9453.04594,5.0,5.0,10.0,622.5273099999995,0.07053719289469104,10051.491036,Top4 pick rank=1; score=100.00%; raw_prob=97.62%; board=1; ret1=10.01%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-11,2025-02-12,09:30:00,2025-02-13,15:00:00,000156,华数传媒,1100,8.4204148,9.23308274,9262.45628,10156.391014,5.0,5.0,10.0,883.9347340000004,0.09538051297933939,10935.42577,Top4 pick rank=2; score=100.00%; raw_prob=37.31%; board=1; ret1=10.00%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-14,2025-02-17,09:30:00,2025-02-18,15:00:00,000948,南天信息,500,20.35864985,20.83650569,10179.324924999999,10418.252844999999,5.0,5.0,10.0,228.92792000000009,0.022478457991657225,11164.35369,Top4 pick rank=3; score=100.00%; raw_prob=31.75%; board=1; ret1=10.01%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-19,2025-02-20,09:30:00,2025-02-21,15:00:00,000008,神州高铁,3700,3.0,2.91,11100.0,10767.0,5.0,5.0,10.0,-343.0,-0.030886987843313823,10821.35369,Top4 pick rank=1; score=100.00%; raw_prob=36.52%; board=1; ret1=10.04%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-24,2025-02-25,09:30:00,2025-02-26,15:00:00,000158,常山北明,300,27.47,27.41,8241.0,8223.0,5.0,5.0,10.0,-28.0,-0.003395585738539898,10793.35369,Top4 pick rank=3; score=100.00%; raw_prob=40.90%; board=1; ret1=10.01%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-02-27,2025-02-28,09:30:00,2025-03-03,15:00:00,000058,深赛格,1200,8.86927296,9.21885016,10643.127552,11062.620192,5.0,5.0,10.0,409.4926400000004,0.03845677448924688,11202.84633,Top4 pick rank=1; score=100.00%; raw_prob=30.61%; board=1; ret1=10.05%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-03-04,2025-03-05,09:30:00,2025-03-06,15:00:00,000678,襄阳轴承,1200,8.7,9.19,10440.0,11028.0,5.0,5.0,10.0,578.0,0.05533748204882719,11780.84633,Top4 pick rank=3; score=100.00%; raw_prob=41.74%; board=1; ret1=10.03%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-03-10,2025-03-11,09:30:00,2025-03-12,15:00:00,000723,美锦能源,2400,4.78,4.6,11472.0,11040.0,5.0,5.0,10.0,-442.0,-0.03851180622113793,11338.84633,Top4 pick rank=3; score=100.00%; raw_prob=30.46%; board=1; ret1=9.91%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-03-17,2025-03-18,09:30:00,2025-03-19,15:00:00,002571,德力股份,1700,6.3,6.32,10710.0,10744.0,5.0,5.0,10.0,24.0,0.0022398506766215585,11362.84633,Top4 pick rank=4; score=100.00%; raw_prob=37.02%; board=1; ret1=9.97%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-03-20,2025-03-21,09:30:00,2025-03-24,15:00:00,000601,韶能股份,2100,5.28,5.96,11088.0,12516.0,5.0,5.0,10.0,1418.0,0.12782836022717028,12780.84633,Top4 pick rank=1; score=100.00%; raw_prob=33.91%; board=2; ret1=10.00%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-03-26,2025-03-27,09:30:00,2025-03-28,15:00:00,000048,京基智农,700,16.41932425,16.22784525,11493.526974999999,11359.491675000001,5.0,5.0,10.0,-144.03529999999773,-0.012526413193025339,12636.811030000003,Top4 pick rank=1; score=100.00%; raw_prob=43.79%; board=1; ret1=10.00%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-04-11,2025-04-14,09:30:00,2025-04-15,15:00:00,603226,菲林格尔,1800,6.78,6.33,12204.0,11394.0,5.0,5.0,10.0,-820.0,-0.06716356785977558,11816.811030000003,Top4 pick rank=1; score=96.11%; raw_prob=29.80%; board=1; ret1=10.00%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
2025-04-16,2025-04-17,09:30:00,2025-04-18,15:00:00,000965,天保基建,3400,3.43087368,4.0891227,11664.970512,13903.017179999999,5.0,5.0,10.0,2228.046667999999,0.1909213622869863,14044.857698000002,Top4 pick rank=2; score=100.00%; raw_prob=40.07%; board=1; ret1=10.06%.,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).
