signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-07,2025-01-08,09:30:00,2025-01-09,15:00:00,000010,美丽生态,3400,2.92,2.96,9928.0,10064.0,5.0,5.0,10.0,126.0,0.012684989429175475,10126.0,Top4 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=9.85%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤1.37%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-01-13,2025-01-14,09:30:00,2025-01-15,15:00:00,002992,宝明科技,100,58.14,59.02,5814.0,5902.0,5.0,5.0,10.0,78.0,0.013404365011170304,10204.0,Top4 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=10.01%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤1.51%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-01-17,2025-01-20,09:30:00,2025-01-21,15:00:00,001306,夏厦精密,100,62.94267484,65.9561003,6294.267484,6595.61003,5.0,5.0,10.0,291.34254599999986,0.04625022619534787,10495.342546,Top4 pick rank=1; score=99.25%; raw_prob=100.00%; board=1; ret1=10.00%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤4.79%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-05,2025-02-06,09:30:00,2025-02-07,15:00:00,603039,泛微网络,100,64.1060973,67.83714,6410.60973,6783.714000000001,5.0,5.0,10.0,363.1042699999998,0.05659700095255012,10858.446816,Top4 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=10.00%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤5.82%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-11,2025-02-12,09:30:00,2025-02-13,15:00:00,000890,法尔胜,3000,3.56,3.47,10680.0,10410.0,5.0,5.0,10.0,-280.0,-0.026204960224613945,10578.446816,Top4 pick rank=1; score=100.00%; raw_prob=64.61%; board=1; ret1=10.00%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-2.53%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-18,2025-02-19,09:30:00,2025-02-20,15:00:00,600326,西藏天路,1500,6.79,6.93,10185.0,10395.0,5.0,5.0,10.0,200.0,0.019627085377821395,10778.446816,Top4 pick rank=3; score=97.03%; raw_prob=63.70%; board=1; ret1=10.08%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤2.06%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-21,2025-02-24,09:30:00,2025-02-25,15:00:00,002335,科华数据,200,47.88834266,50.13264116,9577.668532,10026.528232,5.0,5.0,10.0,438.8597000000009,0.04579723263248535,11217.306516,Top4 pick rank=1; score=100.00%; raw_prob=51.81%; board=1; ret1=10.00%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤4.69%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-26,2025-02-27,09:30:00,2025-03-03,15:00:00,002474,榕基软件,1200,9.07,7.63,10884.0,9156.0,5.0,5.0,10.0,-1738.0,-0.15961061621820186,9479.306516,Top4 pick rank=2; score=100.00%; raw_prob=56.97%; board=1; ret1=10.00%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-9.59%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-03-04,2025-03-05,09:30:00,2025-03-06,15:00:00,002105,信隆健康,1600,5.65,7.02,9040.0,11232.0,5.0,5.0,10.0,2182.0,0.2412382531785517,11661.306516,Top4 pick rank=2; score=100.00%; raw_prob=71.88%; board=1; ret1=10.06%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤24.25%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-07,2025-03-10,09:30:00,2025-03-12,15:00:00,600588,用友网络,600,19.2,17.63,11520.0,10578.0,5.0,5.0,10.0,-952.0,-0.08260303687635574,10709.306516,Top4 pick rank=1; score=95.10%; raw_prob=65.82%; board=2; ret1=10.01%.,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-6.82%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).
