signal_date,buy_date,buy_time,sell_date,sell_time,stock_code,stock_name,shares,buy_price,sell_price,buy_amount,sell_amount,buy_fee,sell_fee,total_fee,pnl,pnl_pct,equity_after,pick_reason,buy_reason,sell_reason
2025-01-07,2025-01-08,09:30:00,2025-01-09,15:00:00,000010,美丽生态,2700,2.92,2.96,7884.0,7992.0,5.0,5.0,10.0,98.0,0.012422360248447204,10098.0,Top3 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=9.85%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤1.37%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-01-14,2025-01-15,09:30:00,2025-01-16,15:00:00,000056,皇庭国际,2900,2.75,2.82,7975.0,8177.999999999999,5.0,5.0,10.0,193.0,0.02418546365914787,10291.0,Top3 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=10.00%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤2.55%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-01-20,2025-01-21,09:30:00,2025-01-23,15:00:00,000541,佛山照明,1300,6.19527158,5.890908,8053.853054,7658.180399999999,5.0,5.0,10.0,-405.6726540000018,-0.05033875804431584,9885.327345999998,Top3 pick rank=3; score=100.00%; raw_prob=100.00%; board=1; ret1=10.09%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-4.60%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-01-24,2025-01-27,09:30:00,2025-02-06,15:00:00,000761,本钢板材,2300,3.36,3.0,7728.0,6900.0,5.0,5.0,10.0,-838.0,-0.10836673994568731,9047.327345999998,Top3 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=10.10%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-9.82%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-02-07,2025-02-10,09:30:00,2025-02-11,15:00:00,000042,中洲控股,1300,5.55,5.66,7215.0,7358.0,5.0,5.0,10.0,133.0,0.018421052631578946,9180.327345999998,Top3 pick rank=2; score=100.00%; raw_prob=100.00%; board=1; ret1=9.94%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤1.98%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-12,2025-02-13,09:30:00,2025-02-14,15:00:00,000158,常山北明,200,26.6,26.74,5320.0,5348.0,5.0,5.0,10.0,18.0,0.0033802816901408453,9198.327345999998,Top3 pick rank=3; score=100.00%; raw_prob=40.62%; board=1; ret1=10.02%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤0.53%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-19,2025-02-20,09:30:00,2025-02-21,15:00:00,000008,神州高铁,2400,3.0,2.91,7200.0,6984.0,5.0,5.0,10.0,-226.0,-0.03136710617626648,8972.327345999998,Top3 pick rank=1; score=100.00%; raw_prob=50.63%; board=1; ret1=10.04%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-3.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-02-24,2025-02-25,09:30:00,2025-02-26,15:00:00,000158,常山北明,200,27.47,27.41,5494.0,5482.0,5.0,5.0,10.0,-22.0,-0.004000727404982724,8950.327345999998,Top3 pick rank=2; score=100.00%; raw_prob=41.04%; board=1; ret1=10.01%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-0.22%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-04,2025-03-05,09:30:00,2025-03-07,15:00:00,002227,奥特迅,400,15.5,12.66,6200.0,5064.0,5.0,5.0,10.0,-1146.0,-0.1846897663174859,7804.327345999998,Top3 pick rank=1; score=100.00%; raw_prob=46.45%; board=3; ret1=10.02%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-9.35%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-03-10,2025-03-11,09:30:00,2025-03-13,15:00:00,000723,美锦能源,1300,4.78,5.06,6214.0,6577.999999999999,5.0,5.0,10.0,353.9999999999991,0.05692233478051119,8158.327345999997,Top3 pick rank=2; score=100.00%; raw_prob=43.05%; board=1; ret1=9.91%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-3.77%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-03-17,2025-03-18,09:30:00,2025-03-19,15:00:00,000678,襄阳轴承,400,14.4,17.18,5760.0,6872.0,5.0,5.0,10.0,1102.000000000001,0.19115351257588914,9260.327345999998,Top3 pick rank=2; score=100.00%; raw_prob=60.01%; board=1; ret1=9.99%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤19.31%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-20,2025-03-21,09:30:00,2025-03-24,15:00:00,000601,韶能股份,1400,5.28,5.96,7392.0,8344.0,5.0,5.0,10.0,942.0,0.12734892523996214,10202.327345999998,Top3 pick rank=1; score=100.00%; raw_prob=51.27%; board=2; ret1=10.00%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤12.88%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-03-26,2025-03-27,09:30:00,2025-03-28,15:00:00,000048,京基智农,400,16.41932425,16.22784525,6567.7297,6491.1381,5.0,5.0,10.0,-86.59159999999974,-0.013174374111261527,10115.735745999998,Top3 pick rank=1; score=100.00%; raw_prob=49.81%; board=1; ret1=10.00%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-1.17%未触发延长，T+2收盘卖出 (no intraday-high optimization).
2025-04-02,2025-04-03,09:30:00,2025-04-08,15:00:00,603188,亚邦股份,1900,4.13,3.49,7847.0,6631.0,5.0,5.0,10.0,-1226.0,-0.15613856342333163,8889.735745999998,Top3 pick rank=1; score=94.07%; raw_prob=57.33%; board=2; ret1=10.13%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤-8.72%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).
2025-04-09,2025-04-10,09:30:00,2025-04-11,15:00:00,000016,深康佳A,1600,4.26,5.1,6816.0,8159.999999999999,5.0,5.0,10.0,1334.0,0.19557249670136342,10223.735745999998,Top3 pick rank=1; score=100.00%; raw_prob=100.00%; board=1; ret1=9.90%.,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[-1.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",T+2收盘回撤19.72%未触发延长，T+2收盘卖出 (no intraday-high optimization).
