操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-01-08,09:30:00,600983,惠而浦,buy,9.996,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",9995.00
2025-01-09,15:00:00,600983,惠而浦,sell,9.627,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9953.05
2025-01-15,09:30:00,000631,顺发恒能,buy,3.310,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",9948.05
2025-01-16,15:00:00,000631,顺发恒能,sell,3.190,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9883.05
2025-01-22,09:30:00,002691,冀凯股份,buy,7.510,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",9878.05
2025-01-23,15:00:00,002691,冀凯股份,sell,8.430,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10057.05
2025-01-27,09:30:00,002861,瀛通通讯,buy,15.897,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10052.05
2025-02-05,15:00:00,002861,瀛通通讯,sell,16.592,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10116.60
2025-02-07,09:30:00,002354,天娱数科,buy,7.280,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10111.60
2025-02-10,15:00:00,002354,天娱数科,sell,8.050,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10260.60
2025-02-14,09:30:00,000838,财信发展,buy,2.760,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10255.60
2025-02-17,15:00:00,000838,财信发展,sell,2.800,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10278.60
2025-02-21,09:30:00,002987,京北方,buy,15.356,"model=i0001c04, alpha=5; score>=threshold; gap_filter=[None, 2.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10273.60
2025-02-24,15:00:00,002987,京北方,sell,16.984,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10431.39
