操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-01-03,09:30:00,002245,蔚蓝锂芯,buy,11.745,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9995.00
2025-01-06,15:00:00,002245,蔚蓝锂芯,sell,12.303,T+2收盘回撤4.75%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10380.18
2025-01-08,09:30:00,301157,华塑科技,buy,64.704,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10375.18
2025-01-09,15:00:00,301157,华塑科技,sell,65.799,T+2收盘回撤1.69%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10479.68
2025-01-15,09:30:00,301399,英特科技,buy,20.031,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10474.68
2025-01-17,15:00:00,301399,英特科技,sell,18.471,T+2收盘回撤-8.54%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,9845.58
2025-01-21,09:30:00,300515,三德科技,buy,18.473,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9840.58
2025-01-23,15:00:00,300515,三德科技,sell,14.723,T+2收盘回撤-14.53%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,8335.61
2025-02-06,09:30:00,688023,安恒信息,buy,54.700,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",8330.61
2025-02-07,15:00:00,688023,安恒信息,sell,67.200,T+2收盘回撤22.85%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9575.61
2025-02-11,09:30:00,300846,首都在线,buy,21.500,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9570.61
2025-02-12,15:00:00,300846,首都在线,sell,23.000,T+2收盘回撤6.98%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10165.61
2025-02-18,09:30:00,301230,泓博医药,buy,42.413,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10160.61
2025-02-20,15:00:00,301230,泓博医药,sell,38.685,T+2收盘回撤-8.35%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,9410.11
2025-02-24,09:30:00,688629,华丰科技,buy,65.420,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9405.11
2025-02-25,15:00:00,688629,华丰科技,sell,65.130,T+2收盘回撤-0.44%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9371.11
2025-02-27,09:30:00,000056,皇庭国际,buy,3.500,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9366.11
2025-03-03,15:00:00,000056,皇庭国际,sell,3.540,T+2收盘回撤-8.00%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,9457.11
2025-03-05,09:30:00,603583,捷昌驱动,buy,42.643,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9452.11
2025-03-06,15:00:00,603583,捷昌驱动,sell,49.935,T+2收盘回撤17.10%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10176.34
2025-03-11,09:30:00,000678,襄阳轴承,buy,10.520,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10171.34
2025-03-12,15:00:00,000678,襄阳轴承,sell,12.580,T+2收盘回撤19.58%未触发延长，T+2收盘卖出 (no intraday-high optimization).,11814.34
2025-03-14,09:30:00,002093,国脉科技,buy,13.142,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",11809.34
2025-03-17,15:00:00,002093,国脉科技,sell,13.924,T+2收盘回撤5.95%未触发延长，T+2收盘卖出 (no intraday-high optimization).,12430.23
2025-03-19,09:30:00,002724,海洋王,buy,6.610,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",12425.23
2025-03-20,15:00:00,002724,海洋王,sell,7.960,T+2收盘回撤20.42%未触发延长，T+2收盘卖出 (no intraday-high optimization).,14580.02
2025-03-24,09:30:00,000571,新大洲A,buy,5.080,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",14575.02
2025-03-25,15:00:00,000571,新大洲A,sell,5.020,T+2收盘回撤-1.18%未触发延长，T+2收盘卖出 (no intraday-high optimization).,14420.02
2025-03-27,09:30:00,300871,回盛生物,buy,19.779,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",14415.02
2025-03-28,15:00:00,300871,回盛生物,sell,24.774,T+2收盘回撤25.25%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17406.63
2025-04-02,09:30:00,001389,广合科技,buy,54.304,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",17401.63
2025-04-07,15:00:00,001389,广合科技,sell,45.095,T+2收盘回撤-7.73%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,15554.81
2025-04-10,09:30:00,300700,岱勒新材,buy,8.970,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",15549.81
2025-04-11,15:00:00,300700,岱勒新材,sell,9.980,T+2收盘回撤11.26%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17059.81
2025-04-16,09:30:00,002719,麦趣尔,buy,8.200,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",17054.81
2025-04-17,15:00:00,002719,麦趣尔,sell,9.900,T+2收盘回撤20.73%未触发延长，T+2收盘卖出 (no intraday-high optimization).,20109.81
2025-04-21,09:30:00,601086,国芳集团,buy,11.981,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",20104.81
2025-04-22,15:00:00,601086,国芳集团,sell,13.969,T+2收盘回撤16.60%未触发延长，T+2收盘卖出 (no intraday-high optimization).,23082.33
2025-04-24,09:30:00,002427,尤夫股份,buy,7.950,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",23077.16
2025-04-25,15:00:00,002427,尤夫股份,sell,7.760,T+2收盘回撤-2.39%未触发延长，T+2收盘卖出 (no intraday-high optimization).,22578.12
2025-05-06,09:30:00,688280,精进电动,buy,7.300,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",22573.12
2025-05-07,15:00:00,688280,精进电动,sell,10.060,T+2收盘回撤37.81%未触发延长，T+2收盘卖出 (no intraday-high optimization).,30018.33
2025-05-09,09:30:00,300581,晨曦航空,buy,13.800,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",30011.77
2025-05-12,15:00:00,300581,晨曦航空,sell,18.060,T+2收盘回撤30.87%未触发延长，T+2收盘卖出 (no intraday-high optimization).,38097.19
2025-05-14,09:30:00,300840,酷特智能,buy,22.818,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",38088.64
2025-05-15,15:00:00,300840,酷特智能,sell,23.057,T+2收盘回撤1.05%未触发延长，T+2收盘卖出 (no intraday-high optimization).,38438.23
2025-05-22,09:30:00,002040,南京港,buy,11.755,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",38429.71
2025-05-23,15:00:00,002040,南京港,sell,12.607,T+2收盘回撤7.25%未触发延长，T+2收盘卖出 (no intraday-high optimization).,40892.45
2025-05-27,09:30:00,301137,哈焊华通,buy,35.908,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",40883.48
2025-05-28,15:00:00,301137,哈焊华通,sell,39.858,T+2收盘回撤11.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).,44823.38
2025-05-30,09:30:00,603011,合锻智能,buy,19.700,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",44813.53
2025-06-03,15:00:00,603011,合锻智能,sell,19.220,T+2收盘回撤-2.44%未触发延长，T+2收盘卖出 (no intraday-high optimization).,43843.92
2025-06-05,09:30:00,300368,汇金股份,buy,8.830,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",43834.20
2025-06-06,15:00:00,300368,汇金股份,sell,11.080,T+2收盘回撤25.48%未触发延长，T+2收盘卖出 (no intraday-high optimization).,53722.01
2025-06-10,09:30:00,300584,海辰药业,buy,42.740,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",53710.26
2025-06-12,15:00:00,300584,海辰药业,sell,40.870,T+2收盘回撤-10.51%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,51642.02
2025-06-16,09:30:00,300164,通源石油,buy,5.430,"model=mlp_h96_e460_gt15, alpha=2; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",51630.48
2025-06-17,15:00:00,300164,通源石油,sell,7.040,T+2收盘回撤29.65%未触发延长，T+2收盘卖出 (no intraday-high optimization).,65300.52
