操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-01-08,09:30:00,002190,成飞集成,buy,19.280,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",9995.00
2025-01-09,15:00:00,002190,成飞集成,sell,20.200,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10358.00
2025-01-15,09:30:00,600556,天下秀,buy,5.748,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",10353.00
2025-01-16,15:00:00,600556,天下秀,sell,6.327,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11158.37
2025-01-20,09:30:00,600714,金瑞矿业,buy,12.976,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",11153.37
2025-01-21,15:00:00,600714,金瑞矿业,sell,11.334,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10163.20
2025-01-27,09:30:00,603042,华脉科技,buy,14.980,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",10158.20
2025-02-05,15:00:00,603042,华脉科技,sell,13.480,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9403.20
2025-02-07,09:30:00,000532,华金资本,buy,17.641,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",9398.20
2025-02-10,15:00:00,000532,华金资本,sell,18.906,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9899.22
