操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-01-08,09:30:00,002190,成飞集成,buy,19.280,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9995.00
2025-01-09,15:00:00,002190,成飞集成,sell,20.200,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10358.00
2025-01-15,09:30:00,600556,天下秀,buy,5.748,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10353.00
2025-01-16,15:00:00,600556,天下秀,sell,6.327,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11274.14
2025-01-20,09:30:00,600714,金瑞矿业,buy,12.976,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",11269.14
2025-01-21,15:00:00,600714,金瑞矿业,sell,11.334,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10114.77
2025-01-27,09:30:00,603042,华脉科技,buy,14.980,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10109.77
2025-02-05,15:00:00,603042,华脉科技,sell,13.480,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9204.77
2025-02-07,09:30:00,000532,华金资本,buy,17.641,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9199.77
2025-02-10,15:00:00,000532,华金资本,sell,18.906,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,9700.79
2025-02-12,09:30:00,688078,龙软科技,buy,39.816,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",9695.79
2025-02-13,15:00:00,688078,龙软科技,sell,42.533,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10234.27
2025-02-17,09:30:00,300153,科泰电源,buy,21.480,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10229.27
2025-02-18,15:00:00,300153,科泰电源,sell,22.140,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10488.27
2025-02-20,09:30:00,605088,冠盛股份,buy,32.433,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10483.27
2025-02-21,15:00:00,605088,冠盛股份,sell,34.566,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10904.94
2025-02-25,09:30:00,000032,深桑达A,buy,29.819,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10899.94
2025-02-26,15:00:00,000032,深桑达A,sell,32.304,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11640.42
2025-02-28,09:30:00,002048,宁波华翔,buy,15.780,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",11635.42
2025-03-03,15:00:00,002048,宁波华翔,sell,13.566,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,10302.07
2025-03-05,09:30:00,002105,信隆健康,buy,5.650,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",10297.07
2025-03-06,15:00:00,002105,信隆健康,sell,7.020,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12484.07
2025-03-11,09:30:00,000678,襄阳轴承,buy,10.520,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",12479.07
2025-03-12,15:00:00,000678,襄阳轴承,sell,12.580,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,14534.07
2025-03-14,09:30:00,002093,国脉科技,buy,13.142,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",14529.07
2025-03-17,15:00:00,002093,国脉科技,sell,13.924,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,15228.20
2025-03-19,09:30:00,002278,神开股份,buy,9.277,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",15223.20
2025-03-20,15:00:00,002278,神开股份,sell,10.202,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16512.86
2025-03-24,09:30:00,300084,海默科技,buy,9.000,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",16507.86
2025-03-25,15:00:00,300084,海默科技,sell,9.050,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16582.86
2025-03-27,09:30:00,002342,巨力索具,buy,6.400,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",16577.86
2025-03-28,15:00:00,002342,巨力索具,sell,6.650,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,17147.86
2025-04-03,09:30:00,002923,润都股份,buy,16.602,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",17142.86
2025-04-07,15:00:00,002923,润都股份,sell,17.274,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,17742.64
2025-04-10,09:30:00,000016,深康佳A,buy,4.260,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",17737.64
2025-04-11,15:00:00,000016,深康佳A,sell,5.100,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,20840.64
2025-04-15,09:30:00,300466,赛摩智能,buy,12.200,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",20835.64
2025-04-16,15:00:00,300466,赛摩智能,sell,10.980,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,19000.64
2025-04-18,09:30:00,000965,天保基建,buy,3.910,"model=mlp_h128_e560_gt25, alpha=15; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=90%; T signal -> T+1 open buy, limit-up open is unfilled.",18995.64
2025-04-21,15:00:00,000965,天保基建,sell,4.498,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,21520.91
