操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-01-08,09:30:00,605060,联德股份,buy,19.683,"model=i0001c05, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",9995.00
2025-01-09,15:00:00,605060,联德股份,sell,18.935,T+2收盘上涨-3.80%未触发延长，T+2收盘卖出 (no intraday-high optimization).,9915.24
2025-01-16,09:30:00,003030,祖名股份,buy,15.884,"model=i0001c05, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",9910.24
2025-01-20,15:00:00,003030,祖名股份,sell,19.724,T+2收盘上涨12.87%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,10289.20
2025-01-22,09:30:00,002117,东港股份,buy,12.906,"model=i0001c05, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10284.20
2025-01-23,15:00:00,002117,东港股份,sell,12.690,T+2收盘上涨-1.67%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10257.61
2025-01-27,09:30:00,002439,启明星辰,buy,15.280,"model=i0001c05, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10252.61
2025-02-05,15:00:00,002439,启明星辰,sell,15.670,T+2收盘上涨2.55%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10286.61
2025-02-10,09:30:00,600785,新华百货,buy,11.263,"model=i0001c05, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10281.61
2025-02-11,15:00:00,600785,新华百货,sell,11.797,T+2收盘上涨4.74%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10330.02
2025-02-14,09:30:00,002313,日海智能,buy,12.240,"model=i0001c05, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10325.02
2025-02-18,15:00:00,002313,日海智能,sell,11.970,T+2收盘上涨8.66%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,10293.02
2025-02-21,09:30:00,688573,信宇人,buy,19.820,"model=i0001c05, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10288.02
2025-02-25,15:00:00,688573,信宇人,sell,21.960,T+2收盘上涨9.28%>=6%，延长到T+3收盘卖出 (no intraday-high optimization).,10497.02
2025-02-27,09:30:00,000815,美利云,buy,14.850,"model=i0001c05, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10492.02
2025-02-28,15:00:00,000815,美利云,sell,12.240,T+2收盘上涨-17.58%未触发延长，T+2收盘卖出 (no intraday-high optimization).,10226.02
2025-03-07,09:30:00,601789,宁波建工,buy,6.679,"model=i0001c05, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=20%; T signal -> T+1 open buy, limit-up open is unfilled.",10221.02
